fips,stock_jan1,entries,exits,year,entry_rate,exit_rate,definition
30109,1,0,0,2019,0.0,0.0,E2 location
30111,101,4,1,2019,0.039603960396039604,0.009900990099009901,E2 location
31001,17,2,2,2019,0.11764705882352941,0.11764705882352941,E2 location
31003,6,0,0,2019,0.0,0.0,E2 location
31011,8,1,1,2019,0.125,0.125,E2 location
31013,10,0,1,2019,0.0,0.1,E2 location
31015,3,0,0,2019,0.0,0.0,E2 location
31017,5,1,1,2019,0.2,0.2,E2 location
31019,28,10,2,2019,0.35714285714285715,0.07142857142857142,E2 location
31021,7,0,0,2019,0.0,0.0,E2 location
31023,3,0,0,2019,0.0,0.0,E2 location
31025,15,0,3,2019,0.0,0.2,E2 location
31027,7,0,0,2019,0.0,0.0,E2 location
31029,3,2,0,2019,0.6666666666666666,0.0,E2 location
31031,6,1,1,2019,0.16666666666666666,0.16666666666666666,E2 location
31033,8,0,0,2019,0.0,0.0,E2 location
31035,4,0,0,2019,0.0,0.0,E2 location
31037,9,0,0,2019,0.0,0.0,E2 location
31039,9,0,1,2019,0.0,0.1111111111111111,E2 location
31041,9,1,1,2019,0.1111111111111111,0.1111111111111111,E2 location
31043,18,1,2,2019,0.05555555555555555,0.1111111111111111,E2 location
31045,6,1,0,2019,0.16666666666666666,0.0,E2 location
31047,19,1,1,2019,0.05263157894736842,0.05263157894736842,E2 location
31049,3,1,1,2019,0.3333333333333333,0.3333333333333333,E2 location
31051,4,0,0,2019,0.0,0.0,E2 location
31053,32,1,0,2019,0.03125,0.0,E2 location
31055,341,16,14,2019,0.0469208211143695,0.04105571847507331,E2 location
31057,1,0,0,2019,0.0,0.0,E2 location
31059,8,0,0,2019,0.0,0.0,E2 location
31061,4,0,0,2019,0.0,0.0,E2 location
31063,3,0,0,2019,0.0,0.0,E2 location
31065,7,1,0,2019,0.14285714285714285,0.0,E2 location
31067,17,0,1,2019,0.0,0.058823529411764705,E2 location
31069,1,1,0,2019,1.0,0.0,E2 location
31071,2,1,0,2019,0.5,0.0,E2 location
31073,1,1,0,2019,1.0,0.0,E2 location
31075,1,0,0,2019,0.0,0.0,E2 location
31077,2,0,0,2019,0.0,0.0,E2 location
31079,51,4,2,2019,0.0784313725490196,0.0392156862745098,E2 location
31081,4,2,1,2019,0.5,0.25,E2 location
31083,2,1,0,2019,0.5,0.0,E2 location
31085,1,0,0,2019,0.0,0.0,E2 location
31087,3,0,0,2019,0.0,0.0,E2 location
31089,11,1,2,2019,0.09090909090909091,0.18181818181818182,E2 location
31091,1,0,0,2019,0.0,0.0,E2 location
31093,5,3,0,2019,0.6,0.0,E2 location
31095,5,0,0,2019,0.0,0.0,E2 location
31097,3,0,0,2019,0.0,0.0,E2 location
31099,4,0,0,2019,0.0,0.0,E2 location
31101,9,2,1,2019,0.2222222222222222,0.1111111111111111,E2 location
31103,1,0,0,2019,0.0,0.0,E2 location
31105,3,1,1,2019,0.3333333333333333,0.3333333333333333,E2 location
31107,9,0,0,2019,0.0,0.0,E2 location
31109,161,6,6,2019,0.037267080745341616,0.037267080745341616,E2 location
31111,21,8,1,2019,0.38095238095238093,0.047619047619047616,E2 location
31113,1,0,0,2019,0.0,0.0,E2 location
31117,0,0,0,2019,,,E2 location
31119,28,0,0,2019,0.0,0.0,E2 location
31121,3,5,0,2019,1.6666666666666667,0.0,E2 location
31123,5,0,0,2019,0.0,0.0,E2 location
31125,4,1,0,2019,0.25,0.0,E2 location
31127,8,0,1,2019,0.0,0.125,E2 location
31129,5,0,2,2019,0.0,0.4,E2 location
31131,14,1,0,2019,0.07142857142857142,0.0,E2 location
31133,3,0,0,2019,0.0,0.0,E2 location
31135,2,1,0,2019,0.5,0.0,E2 location
31137,9,1,1,2019,0.1111111111111111,0.1111111111111111,E2 location
31139,7,0,1,2019,0.0,0.14285714285714285,E2 location
31141,21,1,1,2019,0.047619047619047616,0.047619047619047616,E2 location
31143,6,0,0,2019,0.0,0.0,E2 location
31145,6,0,0,2019,0.0,0.0,E2 location
31147,7,0,1,2019,0.0,0.14285714285714285,E2 location
31149,1,0,0,2019,0.0,0.0,E2 location
31151,14,0,2,2019,0.0,0.14285714285714285,E2 location
31153,61,11,0,2019,0.18032786885245902,0.0,E2 location
31155,13,1,1,2019,0.07692307692307693,0.07692307692307693,E2 location
31157,20,5,0,2019,0.25,0.0,E2 location
31159,9,0,0,2019,0.0,0.0,E2 location
31161,11,2,2,2019,0.18181818181818182,0.18181818181818182,E2 location
31163,3,0,0,2019,0.0,0.0,E2 location
31165,1,0,0,2019,0.0,0.0,E2 location
31167,2,0,0,2019,0.0,0.0,E2 location
31169,5,0,0,2019,0.0,0.0,E2 location
31171,2,0,0,2019,0.0,0.0,E2 location
31173,6,0,0,2019,0.0,0.0,E2 location
31175,6,1,1,2019,0.16666666666666666,0.16666666666666666,E2 location
31177,7,0,0,2019,0.0,0.0,E2 location
31179,5,0,1,2019,0.0,0.2,E2 location
31181,5,0,0,2019,0.0,0.0,E2 location
31185,11,2,1,2019,0.18181818181818182,0.09090909090909091,E2 location
32001,19,0,1,2019,0.0,0.05263157894736842,E2 location
32003,1239,31,26,2019,0.025020177562550445,0.020984665052461663,E2 location
32005,29,0,2,2019,0.0,0.06896551724137931,E2 location
32007,41,1,0,2019,0.024390243902439025,0.0,E2 location
32009,0,0,0,2019,,,E2 location
32011,1,0,0,2019,0.0,0.0,E2 location
32013,14,1,0,2019,0.07142857142857142,0.0,E2 location
32015,4,0,0,2019,0.0,0.0,E2 location
32017,6,0,1,2019,0.0,0.16666666666666666,E2 location
32019,44,1,1,2019,0.022727272727272728,0.022727272727272728,E2 location
32021,8,0,0,2019,0.0,0.0,E2 location
32023,40,0,1,2019,0.0,0.025,E2 location
32027,4,0,0,2019,0.0,0.0,E2 location
32029,1,1,1,2019,1.0,1.0,E2 location
32031,312,7,10,2019,0.022435897435897436,0.03205128205128205,E2 location
32033,7,1,1,2019,0.14285714285714285,0.14285714285714285,E2 location
32510,45,0,0,2019,0.0,0.0,E2 location
33001,48,0,1,2019,0.0,0.020833333333333332,E2 location
33003,37,0,1,2019,0.0,0.02702702702702703,E2 location
33005,59,2,1,2019,0.03389830508474576,0.01694915254237288,E2 location
33007,36,0,2,2019,0.0,0.05555555555555555,E2 location
33009,90,1,2,2019,0.011111111111111112,0.022222222222222223,E2 location
33011,295,10,16,2019,0.03389830508474576,0.05423728813559322,E2 location
33013,108,2,1,2019,0.018518518518518517,0.009259259259259259,E2 location
33015,168,4,13,2019,0.023809523809523808,0.07738095238095238,E2 location
33017,86,5,4,2019,0.05813953488372093,0.046511627906976744,E2 location
33019,38,0,3,2019,0.0,0.07894736842105263,E2 location
34001,238,9,13,2019,0.037815126050420166,0.0546218487394958,E2 location
34003,370,19,10,2019,0.051351351351351354,0.02702702702702703,E2 location
34005,255,11,8,2019,0.043137254901960784,0.03137254901960784,E2 location
34007,439,29,25,2019,0.06605922551252848,0.05694760820045558,E2 location
34009,80,3,5,2019,0.0375,0.0625,E2 location
34011,145,7,5,2019,0.04827586206896552,0.034482758620689655,E2 location
34013,597,38,41,2019,0.06365159128978225,0.06867671691792294,E2 location
34015,184,6,7,2019,0.03260869565217391,0.03804347826086957,E2 location
34017,634,33,68,2019,0.052050473186119876,0.10725552050473186,E2 location
34019,43,2,1,2019,0.046511627906976744,0.023255813953488372,E2 location
34021,271,7,16,2019,0.025830258302583026,0.05904059040590406,E2 location
34023,454,27,22,2019,0.05947136563876652,0.048458149779735685,E2 location
34025,341,10,22,2019,0.02932551319648094,0.06451612903225806,E2 location
34027,183,4,3,2019,0.02185792349726776,0.01639344262295082,E2 location
34029,337,12,20,2019,0.03560830860534125,0.05934718100890208,E2 location
34031,515,32,46,2019,0.062135922330097085,0.08932038834951456,E2 location
34033,47,3,1,2019,0.06382978723404255,0.02127659574468085,E2 location
34035,130,11,8,2019,0.08461538461538462,0.06153846153846154,E2 location
34037,62,2,3,2019,0.03225806451612903,0.04838709677419355,E2 location
34039,367,19,22,2019,0.051771117166212535,0.05994550408719346,E2 location
34041,50,3,2,2019,0.06,0.04,E2 location
35001,392,20,16,2019,0.05102040816326531,0.04081632653061224,E2 location
35003,9,0,1,2019,0.0,0.1111111111111111,E2 location
35005,63,1,0,2019,0.015873015873015872,0.0,E2 location
35006,25,2,1,2019,0.08,0.04,E2 location
35007,19,2,2,2019,0.10526315789473684,0.10526315789473684,E2 location
35009,43,2,1,2019,0.046511627906976744,0.023255813953488372,E2 location
35011,5,0,0,2019,0.0,0.0,E2 location
35013,135,2,4,2019,0.014814814814814815,0.02962962962962963,E2 location
35015,51,1,4,2019,0.0196078431372549,0.0784313725490196,E2 location
35017,27,2,1,2019,0.07407407407407407,0.037037037037037035,E2 location
35019,14,0,0,2019,0.0,0.0,E2 location
35021,2,0,1,2019,0.0,0.5,E2 location
35023,8,0,0,2019,0.0,0.0,E2 location
35025,65,2,2,2019,0.03076923076923077,0.03076923076923077,E2 location
35027,24,0,1,2019,0.0,0.041666666666666664,E2 location
35028,4,0,0,2019,0.0,0.0,E2 location
35029,22,1,1,2019,0.045454545454545456,0.045454545454545456,E2 location
35031,70,2,3,2019,0.02857142857142857,0.04285714285714286,E2 location
35033,2,1,0,2019,0.5,0.0,E2 location
35035,43,2,3,2019,0.046511627906976744,0.06976744186046512,E2 location
35037,14,0,0,2019,0.0,0.0,E2 location
35039,40,0,2,2019,0.0,0.05,E2 location
35041,15,0,1,2019,0.0,0.06666666666666667,E2 location
35043,64,3,3,2019,0.046875,0.046875,E2 location
35045,92,2,0,2019,0.021739130434782608,0.0,E2 location
35047,26,0,0,2019,0.0,0.0,E2 location
35049,67,4,0,2019,0.05970149253731343,0.0,E2 location
35051,14,1,2,2019,0.07142857142857142,0.14285714285714285,E2 location
35053,13,3,0,2019,0.23076923076923078,0.0,E2 location
35055,31,1,2,2019,0.03225806451612903,0.06451612903225806,E2 location
35057,16,0,0,2019,0.0,0.0,E2 location
35059,5,0,0,2019,0.0,0.0,E2 location
35061,55,0,4,2019,0.0,0.07272727272727272,E2 location
36001,256,18,9,2019,0.0703125,0.03515625,E2 location
36003,46,2,1,2019,0.043478260869565216,0.021739130434782608,E2 location
36005,1983,126,193,2019,0.06354009077155824,0.09732728189611699,E2 location
36007,200,7,8,2019,0.035,0.04,E2 location
36009,59,1,1,2019,0.01694915254237288,0.01694915254237288,E2 location
36011,53,0,1,2019,0.0,0.018867924528301886,E2 location
36013,118,3,7,2019,0.025423728813559324,0.059322033898305086,E2 location
36015,77,4,6,2019,0.05194805194805195,0.07792207792207792,E2 location
36017,54,4,4,2019,0.07407407407407407,0.07407407407407407,E2 location
36019,90,0,5,2019,0.0,0.05555555555555555,E2 location
36021,61,4,3,2019,0.06557377049180328,0.04918032786885246,E2 location
36023,43,1,1,2019,0.023255813953488372,0.023255813953488372,E2 location
36025,56,3,2,2019,0.05357142857142857,0.03571428571428571,E2 location
36027,167,9,16,2019,0.05389221556886228,0.09580838323353294,E2 location
36029,869,31,41,2019,0.03567318757192175,0.047180667433831994,E2 location
36031,42,1,3,2019,0.023809523809523808,0.07142857142857142,E2 location
36033,47,3,5,2019,0.06382978723404255,0.10638297872340426,E2 location
36035,50,0,2,2019,0.0,0.04,E2 location
36037,43,1,0,2019,0.023255813953488372,0.0,E2 location
36039,53,2,1,2019,0.03773584905660377,0.018867924528301886,E2 location
36041,5,0,0,2019,0.0,0.0,E2 location
36043,52,2,0,2019,0.038461538461538464,0.0,E2 location
36045,112,5,5,2019,0.044642857142857144,0.044642857142857144,E2 location
36047,3292,187,330,2019,0.05680437424058323,0.10024301336573511,E2 location
36049,25,3,2,2019,0.12,0.08,E2 location
36051,51,1,1,2019,0.0196078431372549,0.0196078431372549,E2 location
36053,52,1,0,2019,0.019230769230769232,0.0,E2 location
36055,556,21,30,2019,0.03776978417266187,0.0539568345323741,E2 location
36057,64,1,5,2019,0.015625,0.078125,E2 location
36059,638,23,45,2019,0.03605015673981191,0.07053291536050156,E2 location
36061,1324,83,141,2019,0.06268882175226587,0.10649546827794562,E2 location
36063,175,4,6,2019,0.022857142857142857,0.03428571428571429,E2 location
36065,238,11,9,2019,0.046218487394957986,0.037815126050420166,E2 location
36067,424,26,13,2019,0.06132075471698113,0.030660377358490566,E2 location
36069,76,3,5,2019,0.039473684210526314,0.06578947368421052,E2 location
36071,251,10,26,2019,0.0398406374501992,0.10358565737051793,E2 location
36073,29,0,0,2019,0.0,0.0,E2 location
36075,93,5,4,2019,0.053763440860215055,0.043010752688172046,E2 location
36077,64,3,2,2019,0.046875,0.03125,E2 location
36079,28,2,1,2019,0.07142857142857142,0.03571428571428571,E2 location
36081,1908,93,209,2019,0.04874213836477988,0.10953878406708595,E2 location
36083,137,7,15,2019,0.051094890510948905,0.10948905109489052,E2 location
36085,367,21,40,2019,0.05722070844686648,0.10899182561307902,E2 location
36087,142,16,12,2019,0.11267605633802817,0.08450704225352113,E2 location
36089,110,7,5,2019,0.06363636363636363,0.045454545454545456,E2 location
36091,154,7,2,2019,0.045454545454545456,0.012987012987012988,E2 location
36093,154,3,11,2019,0.01948051948051948,0.07142857142857142,E2 location
36095,28,2,1,2019,0.07142857142857142,0.03571428571428571,E2 location
36097,13,0,2,2019,0.0,0.15384615384615385,E2 location
36099,28,0,1,2019,0.0,0.03571428571428571,E2 location
36101,93,2,6,2019,0.021505376344086023,0.06451612903225806,E2 location
36103,729,33,37,2019,0.04526748971193416,0.05075445816186557,E2 location
36105,107,3,7,2019,0.028037383177570093,0.06542056074766354,E2 location
36107,40,0,3,2019,0.0,0.075,E2 location
36109,64,6,4,2019,0.09375,0.0625,E2 location
36111,140,4,10,2019,0.02857142857142857,0.07142857142857142,E2 location
36113,71,2,2,2019,0.028169014084507043,0.028169014084507043,E2 location
36115,54,1,1,2019,0.018518518518518517,0.018518518518518517,E2 location
36117,71,2,3,2019,0.028169014084507043,0.04225352112676056,E2 location
36119,539,25,46,2019,0.04638218923933209,0.08534322820037106,E2 location
36121,29,0,1,2019,0.0,0.034482758620689655,E2 location
36123,21,2,0,2019,0.09523809523809523,0.0,E2 location
37001,150,6,12,2019,0.04,0.08,E2 location
37003,30,1,1,2019,0.03333333333333333,0.03333333333333333,E2 location
37005,10,0,0,2019,0.0,0.0,E2 location
37007,32,0,1,2019,0.0,0.03125,E2 location
37009,23,0,3,2019,0.0,0.13043478260869565,E2 location
37011,16,0,2,2019,0.0,0.125,E2 location
37013,53,3,1,2019,0.05660377358490566,0.018867924528301886,E2 location
37015,24,0,0,2019,0.0,0.0,E2 location
37017,43,2,2,2019,0.046511627906976744,0.046511627906976744,E2 location
37019,118,6,2,2019,0.05084745762711865,0.01694915254237288,E2 location
37021,196,7,8,2019,0.03571428571428571,0.04081632653061224,E2 location
37023,106,3,5,2019,0.02830188679245283,0.04716981132075472,E2 location
37025,161,6,8,2019,0.037267080745341616,0.049689440993788817,E2 location
37027,82,2,7,2019,0.024390243902439025,0.08536585365853659,E2 location
37029,7,1,1,2019,0.14285714285714285,0.14285714285714285,E2 location
37031,68,9,7,2019,0.1323529411764706,0.10294117647058823,E2 location
37033,19,1,1,2019,0.05263157894736842,0.05263157894736842,E2 location
37035,185,2,16,2019,0.010810810810810811,0.08648648648648649,E2 location
37037,45,2,5,2019,0.044444444444444446,0.1111111111111111,E2 location
37039,25,2,6,2019,0.08,0.24,E2 location
37041,19,0,1,2019,0.0,0.05263157894736842,E2 location
37043,8,0,1,2019,0.0,0.125,E2 location
37045,132,3,5,2019,0.022727272727272728,0.03787878787878788,E2 location
37047,67,2,7,2019,0.029850746268656716,0.1044776119402985,E2 location
37049,108,2,1,2019,0.018518518518518517,0.009259259259259259,E2 location
37051,311,10,21,2019,0.03215434083601286,0.06752411575562701,E2 location
37053,23,1,3,2019,0.043478260869565216,0.13043478260869565,E2 location
37055,43,0,4,2019,0.0,0.09302325581395349,E2 location
37057,143,3,11,2019,0.02097902097902098,0.07692307692307693,E2 location
37059,37,0,3,2019,0.0,0.08108108108108109,E2 location
37061,59,1,0,2019,0.01694915254237288,0.0,E2 location
37063,209,8,6,2019,0.03827751196172249,0.028708133971291867,E2 location
37065,68,4,6,2019,0.058823529411764705,0.08823529411764706,E2 location
37067,342,9,22,2019,0.02631578947368421,0.06432748538011696,E2 location
37069,58,1,4,2019,0.017241379310344827,0.06896551724137931,E2 location
37071,213,2,12,2019,0.009389671361502348,0.056338028169014086,E2 location
37073,9,0,0,2019,0.0,0.0,E2 location
37075,6,0,0,2019,0.0,0.0,E2 location
37077,54,0,1,2019,0.0,0.018518518518518517,E2 location
37079,17,0,0,2019,0.0,0.0,E2 location
37081,461,31,30,2019,0.06724511930585683,0.0650759219088937,E2 location
37083,85,3,3,2019,0.03529411764705882,0.03529411764705882,E2 location
37085,100,4,11,2019,0.04,0.11,E2 location
37087,45,3,6,2019,0.06666666666666667,0.13333333333333333,E2 location
37089,68,2,2,2019,0.029411764705882353,0.029411764705882353,E2 location
37091,35,0,3,2019,0.0,0.08571428571428572,E2 location
37093,46,2,6,2019,0.043478260869565216,0.13043478260869565,E2 location
37095,6,1,0,2019,0.16666666666666666,0.0,E2 location
37097,136,2,10,2019,0.014705882352941176,0.07352941176470588,E2 location
37099,29,0,6,2019,0.0,0.20689655172413793,E2 location
37101,140,2,8,2019,0.014285714285714285,0.05714285714285714,E2 location
37103,7,0,0,2019,0.0,0.0,E2 location
37105,74,3,5,2019,0.04054054054054054,0.06756756756756757,E2 location
37107,68,3,3,2019,0.04411764705882353,0.04411764705882353,E2 location
37109,81,4,3,2019,0.04938271604938271,0.037037037037037035,E2 location
37111,52,0,4,2019,0.0,0.07692307692307693,E2 location
37113,32,0,2,2019,0.0,0.0625,E2 location
37115,14,0,1,2019,0.0,0.07142857142857142,E2 location
37117,28,0,0,2019,0.0,0.0,E2 location
37119,743,27,39,2019,0.03633916554508748,0.052489905787348586,E2 location
37121,20,1,2,2019,0.05,0.1,E2 location
37123,30,0,3,2019,0.0,0.1,E2 location
37125,72,1,6,2019,0.013888888888888888,0.08333333333333333,E2 location
37127,125,5,6,2019,0.04,0.048,E2 location
37129,208,10,15,2019,0.04807692307692308,0.07211538461538461,E2 location
37131,28,3,1,2019,0.10714285714285714,0.03571428571428571,E2 location
37133,135,6,9,2019,0.044444444444444446,0.06666666666666667,E2 location
37135,81,3,6,2019,0.037037037037037035,0.07407407407407407,E2 location
37137,17,0,2,2019,0.0,0.11764705882352941,E2 location
37139,37,1,1,2019,0.02702702702702703,0.02702702702702703,E2 location
37141,55,1,3,2019,0.01818181818181818,0.05454545454545454,E2 location
37143,13,2,1,2019,0.15384615384615385,0.07692307692307693,E2 location
37145,39,1,0,2019,0.02564102564102564,0.0,E2 location
37147,165,5,6,2019,0.030303030303030304,0.03636363636363636,E2 location
37149,16,0,2,2019,0.0,0.125,E2 location
37151,107,6,4,2019,0.056074766355140186,0.037383177570093455,E2 location
37153,59,2,1,2019,0.03389830508474576,0.01694915254237288,E2 location
37155,198,12,22,2019,0.06060606060606061,0.1111111111111111,E2 location
37157,107,3,10,2019,0.028037383177570093,0.09345794392523364,E2 location
37159,115,3,7,2019,0.02608695652173913,0.06086956521739131,E2 location
37161,72,0,4,2019,0.0,0.05555555555555555,E2 location
37163,49,0,0,2019,0.0,0.0,E2 location
37165,52,2,2,2019,0.038461538461538464,0.038461538461538464,E2 location
37167,57,1,3,2019,0.017543859649122806,0.05263157894736842,E2 location
37169,44,3,3,2019,0.06818181818181818,0.06818181818181818,E2 location
37171,103,2,7,2019,0.019417475728155338,0.06796116504854369,E2 location
37173,16,0,1,2019,0.0,0.0625,E2 location
37175,28,1,1,2019,0.03571428571428571,0.03571428571428571,E2 location
37177,6,0,0,2019,0.0,0.0,E2 location
37179,140,6,7,2019,0.04285714285714286,0.05,E2 location
37181,74,1,5,2019,0.013513513513513514,0.06756756756756757,E2 location
37183,628,22,27,2019,0.03503184713375796,0.042993630573248405,E2 location
37185,19,0,3,2019,0.0,0.15789473684210525,E2 location
37187,18,0,0,2019,0.0,0.0,E2 location
37189,40,0,0,2019,0.0,0.0,E2 location
37191,142,2,8,2019,0.014084507042253521,0.056338028169014086,E2 location
37193,80,2,5,2019,0.025,0.0625,E2 location
37195,108,3,7,2019,0.027777777777777776,0.06481481481481481,E2 location
37197,39,0,3,2019,0.0,0.07692307692307693,E2 location
37199,12,1,2,2019,0.08333333333333333,0.16666666666666666,E2 location
38001,3,0,0,2019,0.0,0.0,E2 location
38003,9,0,1,2019,0.0,0.1111111111111111,E2 location
38005,5,0,1,2019,0.0,0.2,E2 location
38009,6,0,1,2019,0.0,0.16666666666666666,E2 location
38011,5,1,1,2019,0.2,0.2,E2 location
38013,2,0,0,2019,0.0,0.0,E2 location
38015,39,5,2,2019,0.1282051282051282,0.05128205128205128,E2 location
38017,98,9,5,2019,0.09183673469387756,0.05102040816326531,E2 location
38019,3,0,0,2019,0.0,0.0,E2 location
38021,10,1,4,2019,0.1,0.4,E2 location
38023,2,0,0,2019,0.0,0.0,E2 location
38025,2,0,0,2019,0.0,0.0,E2 location
38027,3,0,0,2019,0.0,0.0,E2 location
38029,7,1,2,2019,0.14285714285714285,0.2857142857142857,E2 location
38031,3,1,1,2019,0.3333333333333333,0.3333333333333333,E2 location
38033,2,0,0,2019,0.0,0.0,E2 location
38035,50,2,1,2019,0.04,0.02,E2 location
38037,4,1,0,2019,0.25,0.0,E2 location
38039,4,0,0,2019,0.0,0.0,E2 location
38041,3,1,1,2019,0.3333333333333333,0.3333333333333333,E2 location
38043,4,0,0,2019,0.0,0.0,E2 location
38045,4,0,0,2019,0.0,0.0,E2 location
38047,1,0,0,2019,0.0,0.0,E2 location
38049,3,2,0,2019,0.6666666666666666,0.0,E2 location
38051,3,0,0,2019,0.0,0.0,E2 location
38053,8,0,1,2019,0.0,0.125,E2 location
38055,5,3,0,2019,0.6,0.0,E2 location
38057,6,2,1,2019,0.3333333333333333,0.16666666666666666,E2 location
38059,12,1,0,2019,0.08333333333333333,0.0,E2 location
38061,9,1,2,2019,0.1111111111111111,0.2222222222222222,E2 location
38063,5,0,0,2019,0.0,0.0,E2 location
38065,0,0,0,2019,,,E2 location
38067,6,1,1,2019,0.16666666666666666,0.16666666666666666,E2 location
38069,3,0,1,2019,0.0,0.3333333333333333,E2 location
38071,9,0,1,2019,0.0,0.1111111111111111,E2 location
38073,8,0,2,2019,0.0,0.25,E2 location
38075,1,1,0,2019,1.0,0.0,E2 location
38077,12,0,1,2019,0.0,0.08333333333333333,E2 location
38079,20,1,1,2019,0.05,0.05,E2 location
38081,4,0,0,2019,0.0,0.0,E2 location
38083,1,0,0,2019,0.0,0.0,E2 location
38085,4,0,1,2019,0.0,0.25,E2 location
38089,12,2,1,2019,0.16666666666666666,0.08333333333333333,E2 location
38091,2,0,0,2019,0.0,0.0,E2 location
38093,13,0,1,2019,0.0,0.07692307692307693,E2 location
38095,4,0,1,2019,0.0,0.25,E2 location
38097,8,0,1,2019,0.0,0.125,E2 location
38099,12,0,2,2019,0.0,0.16666666666666666,E2 location
38101,31,8,1,2019,0.25806451612903225,0.03225806451612903,E2 location
38103,4,0,0,2019,0.0,0.0,E2 location
38105,19,2,2,2019,0.10526315789473684,0.10526315789473684,E2 location
39001,33,0,3,2019,0.0,0.09090909090909091,E2 location
39003,96,6,2,2019,0.0625,0.020833333333333332,E2 location
39005,41,2,3,2019,0.04878048780487805,0.07317073170731707,E2 location
39007,105,4,8,2019,0.0380952380952381,0.0761904761904762,E2 location
39009,51,4,0,2019,0.0784313725490196,0.0,E2 location
39011,30,0,1,2019,0.0,0.03333333333333333,E2 location
39013,63,2,3,2019,0.031746031746031744,0.047619047619047616,E2 location
39015,41,1,2,2019,0.024390243902439025,0.04878048780487805,E2 location
39017,276,7,10,2019,0.025362318840579712,0.036231884057971016,E2 location
39019,20,1,3,2019,0.05,0.15,E2 location
39021,25,1,0,2019,0.04,0.0,E2 location
39023,113,1,6,2019,0.008849557522123894,0.05309734513274336,E2 location
39025,127,5,7,2019,0.03937007874015748,0.05511811023622047,E2 location
39027,37,2,2,2019,0.05405405405405406,0.05405405405405406,E2 location
39029,106,4,2,2019,0.03773584905660377,0.018867924528301886,E2 location
39031,24,2,2,2019,0.08333333333333333,0.08333333333333333,E2 location
39033,36,1,1,2019,0.027777777777777776,0.027777777777777776,E2 location
39035,1134,43,67,2019,0.03791887125220458,0.059082892416225746,E2 location
39037,25,3,0,2019,0.12,0.0,E2 location
39039,25,1,0,2019,0.04,0.0,E2 location
39041,75,3,2,2019,0.04,0.02666666666666667,E2 location
39043,66,4,2,2019,0.06060606060606061,0.030303030303030304,E2 location
39045,78,2,3,2019,0.02564102564102564,0.038461538461538464,E2 location
39047,33,1,1,2019,0.030303030303030304,0.030303030303030304,E2 location
39049,1002,30,52,2019,0.029940119760479042,0.05189620758483034,E2 location
39051,32,1,2,2019,0.03125,0.0625,E2 location
39053,44,0,1,2019,0.0,0.022727272727272728,E2 location
39055,55,3,1,2019,0.05454545454545454,0.01818181818181818,E2 location
39057,93,0,4,2019,0.0,0.043010752688172046,E2 location
39059,40,0,2,2019,0.0,0.05,E2 location
39061,658,15,28,2019,0.022796352583586626,0.0425531914893617,E2 location
39063,52,5,3,2019,0.09615384615384616,0.057692307692307696,E2 location
39065,28,3,1,2019,0.10714285714285714,0.03571428571428571,E2 location
39067,18,0,2,2019,0.0,0.1111111111111111,E2 location
39069,18,2,1,2019,0.1111111111111111,0.05555555555555555,E2 location
39071,42,2,1,2019,0.047619047619047616,0.023809523809523808,E2 location
39073,22,1,0,2019,0.045454545454545456,0.0,E2 location
39075,18,2,3,2019,0.1111111111111111,0.16666666666666666,E2 location
39077,47,2,0,2019,0.0425531914893617,0.0,E2 location
39079,42,1,0,2019,0.023809523809523808,0.0,E2 location
39081,65,2,3,2019,0.03076923076923077,0.046153846153846156,E2 location
39083,40,1,3,2019,0.025,0.075,E2 location
39085,171,8,7,2019,0.04678362573099415,0.04093567251461988,E2 location
39087,56,3,2,2019,0.05357142857142857,0.03571428571428571,E2 location
39089,112,3,3,2019,0.026785714285714284,0.026785714285714284,E2 location
39091,40,1,1,2019,0.025,0.025,E2 location
39093,228,7,12,2019,0.03070175438596491,0.05263157894736842,E2 location
39095,423,14,19,2019,0.03309692671394799,0.04491725768321513,E2 location
39097,29,2,0,2019,0.06896551724137931,0.0,E2 location
39099,221,7,8,2019,0.03167420814479638,0.03619909502262444,E2 location
39101,55,1,0,2019,0.01818181818181818,0.0,E2 location
39103,107,3,2,2019,0.028037383177570093,0.018691588785046728,E2 location
39105,27,2,1,2019,0.07407407407407407,0.037037037037037035,E2 location
39107,23,1,2,2019,0.043478260869565216,0.08695652173913043,E2 location
39109,57,2,2,2019,0.03508771929824561,0.03508771929824561,E2 location
39111,18,0,4,2019,0.0,0.2222222222222222,E2 location
39113,430,10,16,2019,0.023255813953488372,0.037209302325581395,E2 location
39115,12,0,0,2019,0.0,0.0,E2 location
39117,22,1,1,2019,0.045454545454545456,0.045454545454545456,E2 location
39119,85,2,3,2019,0.023529411764705882,0.03529411764705882,E2 location
39121,12,1,2,2019,0.08333333333333333,0.16666666666666666,E2 location
39123,31,1,1,2019,0.03225806451612903,0.03225806451612903,E2 location
39125,15,1,1,2019,0.06666666666666667,0.06666666666666667,E2 location
39127,36,1,2,2019,0.027777777777777776,0.05555555555555555,E2 location
39129,42,1,3,2019,0.023809523809523808,0.07142857142857142,E2 location
39131,39,2,2,2019,0.05128205128205128,0.05128205128205128,E2 location
39133,104,6,3,2019,0.057692307692307696,0.028846153846153848,E2 location
39135,30,2,0,2019,0.06666666666666667,0.0,E2 location
39137,14,1,0,2019,0.07142857142857142,0.0,E2 location
39139,119,3,6,2019,0.025210084033613446,0.05042016806722689,E2 location
